stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
453,21325,"Auburn & Auburn Court",35.397694,-118.945414,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=453"
454,13502,"Auburn & La Costa",35.397737,-118.940440,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=454"
455,13539,"Auburn & Oswell",35.397636,-118.949160,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=455"
456,13334,"North Chester & Wilson",35.417467,-119.021323,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=456"
457,13869,"Brimhall & Allen",35.369089,-119.143715,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=457"
458,16107,"Brimhall & Allen",35.368809,-119.144795,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=458"
459,16195,"Brimhall & Invermay",35.368807,-119.131930,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=459"
460,13853,"Brimhall & Old Farm Road",35.369095,-119.137445,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=460"
461,16130,"Brimhall & Old Farm Road",35.368798,-119.136022,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=461"
462,13876,"Brimhall & Sparland",35.369075,-119.141175,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=462"
463,16111,"Brimhall & Sparland",35.368819,-119.140154,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=463"
464,18725,"California & Eye",35.368627,-119.020370,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=464"
465,11117,"Cernan & White Lane",35.317618,-119.089576,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=465"
466,12844,"China Grade Loop & North Chester",35.426964,-119.022648,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=466"
468,12567,"Coffee & Brimhall",35.369748,-119.092078,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=468"
469,12289,"Coffee & Brimhall",35.368289,-119.092399,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=469"
470,12329,"Coffee & Downing",35.391076,-119.092060,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=470"
471,12580,"Coffee & Entrance",35.396895,-119.092058,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=471"
472,12579,"Coffee & Hageman",35.402057,-119.092064,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=472"
473,21840,"Coffee & Willow Creek",35.403284,-119.092386,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=473"
474,19369,"College & Burton",35.383020,-118.957565,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=474"
475,19382,"College & Cypress",35.382979,-118.961606,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=475"
476,19353,"College & Mt Vernon",35.382984,-118.966777,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=476"
477,17187,"Commercial & Commerce Drive",35.367071,-119.060359,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=477"
478,21696,"Cottonwood & East Casa Loma",35.339787,-118.985569,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=478"
479,19485,"Cottonwood & East Belle Terrace",35.347095,-118.985242,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=479"
480,18862,"Cottonwood & Reese",35.341573,-118.985284,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=480"
481,12918,"Cottonwood & Reese",35.342140,-118.985608,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=481"
482,12902,"Cottonwood & East Belle Terrace",35.347236,-118.985538,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=482"
483,17037,"Decatur & Sequoia",35.413685,-119.034054,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=483"
484,11091,"East Belle Terrace & Enterprise",35.346906,-118.974158,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=484"
485,14341,"East Truxtun & Tulare",35.373144,-118.997914,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=485"
486,13103,"East Truxtun & East 18th",35.373730,-118.994587,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=486"
487,13161,"East Truxtun & Tulare",35.373382,-118.998000,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=487"
488,12496,"Gosford & Kroll",35.350264,-119.092100,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=488"
489,12243,"Gosford & Kroll",35.349389,-119.092384,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=489"
490,13323,"Chester & West Columbus",35.397747,-119.018899,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=490"
491,12465,"Gosford & Ming",35.340350,-119.092071,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=491"
492,12204,"Gosford & Ming",35.339308,-119.092393,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=492"
493,12449,"Gosford & North Laurelglen",35.334235,-119.092051,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=493"
494,12270,"Gosford & North Laurelglen",35.333378,-119.092336,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=494"
495,12477,"Gosford & South Laurelglen",35.325675,-119.092026,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=495"
496,12215,"Gosford & South Laurelglen",35.324632,-119.092306,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=496"
497,12454,"Gosford & White Lane",35.318851,-119.091997,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=497"
498,16273,"Hageman & Calloway",35.398209,-119.111749,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=498"
499,10821,"Hageman & Drakes Passage",35.398215,-119.107443,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=499"
500,16239,"Hageman & Jewetta",35.398098,-119.126234,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=500"
501,15152,"Hageman & Jewetta",35.397887,-119.126978,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=501"
502,16225,"Hageman & Verdugo",35.398148,-119.120647,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=502"
503,11516,"Harris @ Seasons Park",35.303172,-119.062187,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=503"
504,18033,"Harris & Akers",35.303104,-119.048447,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=504"
505,21990,"Harris & Ashe",35.303420,-119.075277,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=505"
506,21957,"Harris & Ashe",35.303228,-119.073616,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=506"
507,11528,"Harris & California Spring",35.303199,-119.067602,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=507"
508,18046,"Harris & Julie",35.303124,-119.051826,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=508"
509,18337,"Harris & Stine",35.303136,-119.055469,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=509"
512,12372,"Harris & White Frost",35.303528,-119.078012,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=512"
513,18300,"Hosking & Fighting Irish",35.281323,-119.049892,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=513"
514,18316,"Hosking & Normanton",35.281303,-119.043560,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=514"
515,18098,"Hosking & Aspen Creek",35.281543,-119.042645,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=515"
516,13310,"Chester & 36th",35.392739,-119.018894,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=516"
517,18363,"Hosking & Hughes",35.281312,-119.031874,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=517"
519,18080,"Hosking & South H",35.281439,-119.022261,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=519"
520,18371,"Hosking & South H",35.281280,-119.021810,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=520"
521,18014,"Hosking & Stine",35.281308,-119.055708,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=521"
522,18385,"Hosking & Wible",35.281265,-119.037938,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=522"
523,20613,"Hughes & Bea",35.321606,-119.029992,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=523"
524,20650,"Hughes & Woolard",35.330003,-119.029989,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=524"
525,20666,"Hughes & Planz",35.324214,-119.029987,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=525"
526,20621,"Hughes & Patti",35.319319,-119.029988,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=526"
527,13848,"Jewetta @ Liberty High School",35.367083,-119.127811,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=527"
528,16176,"Jewetta & Eagle Rock",35.363776,-119.128040,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=528"
529,16260,"Jewetta & Milverton",35.358617,-119.130230,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=529"
530,16169,"Jewetta & Milverton",35.358212,-119.131318,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=530"
531,16256,"Jewetta & Stockdale",35.354387,-119.136490,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=531"
532,16241,"Jewetta & Wincanton",35.356856,-119.133846,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=532"
533,16153,"Jewetta & Wincanton",35.356506,-119.134812,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=533"
534,14285,"Clay Patrick Farr & Abbott",35.396388,-119.105067,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=534"
535,10813,"Clay Patrick Farr & Hageman",35.397410,-119.105640,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=535"
536,10878,"Clay Patrick Farr & Icicle Creek",35.388433,-119.101252,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=536"
537,14292,"Clay Patrick Farr & Meacham",35.392610,-119.102918,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=537"
538,10850,"Clay Patrick Farr & Meacham",35.392402,-119.103048,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=538"
539,21285,"McCray & China Grade Loop",35.427866,-119.030036,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=539"
540,12816,"McCray & Douglas",35.426636,-119.030249,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=540"
541,12885,"McCray & Norris",35.419953,-119.030176,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=541"
542,21105,"McCray & Ray",35.422743,-119.030183,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=542"
543,10128,"Merrimac & Monitor",35.321255,-119.011533,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=543"
544,13306,"Chester & 28th",35.385267,-119.018926,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=544"
545,10100,"Monitor & Capitola",35.307134,-119.011805,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=545"
546,10116,"Monitor & Adelaide",35.299424,-119.011807,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=546"
548,19542,"Monitor & Berkshire",35.288246,-119.012055,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=548"
549,23300,"Monitor & Berryessa",35.285273,-119.011805,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=549"
550,19590,"Monitor & Berryessa",35.285362,-119.012029,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=550"
551,18203,"Monitor & Ivy Trae",35.292678,-119.011811,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=551"
552,19574,"Monitor & Ivy Trae",35.292744,-119.012033,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=552"
553,11441,"Morning Drive & Polaris",35.374834,-118.914090,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=553"
554,11585,"Morning Drive & Pioneer",35.368166,-118.914398,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=554"
555,11402,"Morning Drive & Rosewood",35.372965,-118.914093,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=555"
556,13905,"New Stine & Ming",35.338549,-119.060787,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=556"
557,13347,"New Stine & Ming",35.337260,-119.060617,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=557"
558,14200,"New Stine & Wilson",35.332767,-119.058246,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=558"
559,13399,"New Stine & Wilson",35.331630,-119.058034,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=559"
560,21122,"Niles & Fairfax",35.376224,-118.930815,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=560"
561,11252,"Niles & Mt Vernon",35.376187,-118.966131,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=561"
562,11309,"Niles & Orange",35.377752,-118.972856,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=562"
564,11313,"Niles & Williams",35.378608,-118.976414,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=564"
565,21935,"Oak & Brundage",35.354770,-119.038799,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=565"
566,10515,"Oak & Verde",35.355827,-119.039011,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=566"
567,12892,"Oildale & Wilson",35.417848,-119.030122,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=567"
568,21114,"Oildale & Lincoln",35.414905,-119.030174,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=568"
569,16202,"Old Farm & El Capitan",35.403451,-119.136583,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=569"
570,15123,"Old Farm & Mauna Loa",35.401674,-119.136811,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=570"
571,15181,"Old Farm & Reina",35.411909,-119.136784,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=571"
573,21394,"Old Farm & Reina",35.413041,-119.136542,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=573"
574,15106,"Old Farm & Noriega",35.404622,-119.136819,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=574"
575,15168,"Old Farm & Sundance Canyon",35.407013,-119.136796,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=575"
576,14534,"Old Farm & Trackside",35.409686,-119.136559,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=576"
577,12514,"Olive & Mohawk",35.412246,-119.065728,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=577"
578,12598,"Olive & Patton",35.412298,-119.085097,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=578"
579,14506,"Olive & Luciano",35.419851,-119.140301,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=579"
580,12121,"Olive & Urner",35.412549,-119.088366,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=580"
581,16583,"Chester & Truxtun",35.372947,-119.018980,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=581"
582,21961,"Olive & Fruitvale",35.412272,-119.073900,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=582"
583,12505,"Olive & Jordan",35.412285,-119.078390,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=583"
584,14523,"Olive & Old Farm",35.419864,-119.137194,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=584"
585,13628,"Olive & Ronald",35.412531,-119.080583,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=585"
586,12533,"Olive & Victor",35.412233,-119.061620,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=586"
587,20927,"Palmer & Marsha",35.352211,-119.059564,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=587"
588,12047,"Panama Lane & Wible",35.296016,-119.037919,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=588"
590,12023,"Panama Lane & Wible",35.295761,-119.037343,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=590"
591,12099,"Panama Lane & Stine",35.295806,-119.054291,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=591"
592,16565,"Chester & California",35.368005,-119.019006,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=592"
593,12075,"Panama Lane & Akers",35.295796,-119.047160,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=593"
594,12010,"Panama Lane & Castleford",35.295778,-119.042416,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=594"
595,13541,"Panorama & Fairfax",35.402917,-118.930675,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=595"
596,17092,"Q & 23rd",35.379827,-119.010499,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=596"
597,14817,"Q & 23rd",35.379633,-119.010721,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=597"
598,14829,"Q & 30th",35.386873,-119.010685,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=598"
599,10137,"Raider & Planz",35.324521,-119.010722,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=599"
600,14599,"Reina & Abe",35.412371,-119.142903,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=600"
601,15110,"Reina & Coyote Canyon",35.412355,-119.138309,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=601"
602,13946,"Rosedale & Mosasco",35.383356,-119.113120,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=602"
603,15217,"Rosedale & Old Farm",35.383674,-119.137355,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=603"
604,10163,"South Chester & Geneva",35.328094,-119.011212,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=604"
605,18901,"South Union @ Truck Parking Lot",35.313779,-119.002925,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=605"
606,19798,"South Union across from Truck Parking",35.313869,-119.003209,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=606"
607,21770,"South Union & Price",35.304766,-119.002894,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=607"
608,19780,"South Union & Price",35.304680,-119.003217,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=608"
609,12973,"North Sillect & Arrow",35.395950,-119.038226,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=609"
610,21146,"North Sillect & Community School",35.391968,-119.035973,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=610"
611,21053,"North Sillect @ Corrections Department",35.391710,-119.036406,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=611"
612,14394,"North Sillect & Arrow",35.395767,-119.038248,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=612"
614,21445,"Stine & Hosking",35.282907,-119.056513,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=614"
615,14146,"Stine & District",35.312617,-119.056836,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=615"
616,14216,"Stine & Planz",35.325792,-119.056535,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=616"
617,13381,"Stine & Planz",35.324486,-119.056834,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=617"
618,18344,"Stine & Poppyseed",35.291641,-119.056528,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=618"
619,12068,"Stine & Seasons",35.298003,-119.056846,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=619"
620,14167,"Stine & Woodmere",35.307543,-119.056834,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=620"
621,21599,"Stockdale & Montclair",35.354084,-119.053465,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=621"
622,19640,"Stockdale & Buena Vista",35.349384,-119.128309,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=622"
623,16124,"Stockdale & Buena Vista",35.348537,-119.126292,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=623"
624,16554,"Chester & 4th",35.360340,-119.019052,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=624"
625,13784,"Stockdale & Calloway",35.353224,-119.115866,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=625"
626,16148,"Stockdale & Jewetta",35.353489,-119.136298,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=626"
627,20904,"Stockdale & Montclair",35.354330,-119.053883,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=627"
628,20989,"Stockdale & North Stine",35.354305,-119.048338,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=628"
629,20936,"Stockdale & Stine",35.354058,-119.046833,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=629"
630,18261,"Taft & Chevalier",35.266960,-119.010435,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=630"
631,18257,"Taft & South H",35.266929,-119.020571,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=631"
632,14339,"Truxtun @ Amtrak",35.373170,-119.008933,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=632"
633,13135,"Truxtun @ Amtrak",35.373441,-119.008687,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=633"
634,15632,"Union & Brundage",35.354760,-119.003185,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=634"
635,15446,"South Union & Terrace Way",35.349766,-119.002842,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=635"
636,15645,"South Union & Terrace Way",35.349988,-119.003185,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=636"
637,13296,"Universe & Stockton",35.431160,-119.025041,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=637"
638,13518,"University & Camden",35.405252,-118.943797,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=638"
639,13525,"University & Panorama",35.405628,-118.938368,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=639"
640,15873,"White Lane & Estate",35.317591,-119.043258,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=640"
641,15548,"White Lane & Real",35.317834,-119.043315,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=641"
642,11129,"White Lane & Akers",35.317866,-119.048648,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=642"
643,15553,"White Lane & Akers",35.317616,-119.049135,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=643"
644,11193,"White Lane & Grissom",35.318246,-119.061913,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=644"
645,11155,"White Lane & Grissom",35.318002,-119.060912,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=645"
646,21200,"White Lane & Wible",35.317826,-119.040954,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=646"
647,14608,"White Lane & Wilson",35.318293,-119.069630,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=647"
648,16066,"White Lane & Wilson",35.318043,-119.068550,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=648"
649,10723,"19th & Oak",35.376368,-119.039295,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=649"
650,10734,"Westwind & 19th",35.376747,-119.042475,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=650"
651,10747,"21st & Oak",35.378142,-119.037623,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=651"
652,16549,"Chester & Brundage",35.354527,-119.019089,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=652"
653,10781,"21st & C",35.378100,-119.026525,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=653"
654,10768,"21st & F",35.378089,-119.023189,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=654"
655,21727,"White Lane & South Union",35.317814,-119.001300,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=655"
656,12262,"Stockdale & Town & Country",35.354267,-119.095437,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=656"
657,13055,"McCray & Quail Rock",35.432437,-119.030064,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=657"
658,13040,"McCray & Sunset Meadow",35.436747,-119.030089,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=658"
660,13001,"North Chester & Merle Haggard Drive",35.439499,-119.021571,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=660"
661,12837,"North Chester & Day",35.436730,-119.021518,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=661"
662,12859,"North Chester & Universe",35.431752,-119.021447,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=662"
664,16596,"South Chester & Belle Terrace",35.346043,-119.019064,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=664"
665,10694,"Ming & South Chester",35.339567,-119.019372,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=665"
668,10832,"Hughes & Ming",35.338189,-119.030204,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=668"
669,10845,"Hughes & Holden",35.336550,-119.030200,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=669"
