trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
711021,2034,1,Counter-Clockwise,"",,68899,4731,
161040,2144,1,To Orchard/Mooney,"",1,68907,4753,
111020,2041,1,To Visalia,"",1,68903,4745,
051040,2032,1,To Downtown,"",1,68895,4716,
041040,2036,1,To Downtown,"",1,68893,4713,
011062,2037,1,To Government Plaza,"",0,68882,4698,
041041,2036,1,To Visalia Medical Clinic,"",0,68892,4711,
051041,2032,1,To Visalia Medical Clinic,"",0,68894,4715,
161041,2144,1,To Visalia Medical Clinic,"",0,68906,4752,
151028,2040,1,To Downtown,"",1,68905,4750,
011059,2037,1,To Downtown,"",1,68884,4699,
021040,2035,1,To Downtown,"",1,68888,4708,
121022,2043,1,To Visalia,"",1,68904,4747,
061028,2031,1,To Downtown,"",1,68898,6296,
011061,2037,1,To Downtown,"",1,68882,4699,
031015,2134,1,,"",,68891,4710,
811015,2443,1,Counter Clockwise,"",,68901,4736,
091015,2042,1,To Exeter via Farmersville,"",0,68902,4738,
161042,2144,1,To Orchard/Mooney,"",1,68906,4753,
051042,2032,1,To Downtown,"",1,68894,4716,
041042,2036,1,To Downtown,"",1,68892,4713,
021042,2035,1,To Downtown,"",1,68890,4708,
091016,2042,1,To Visalia via Farmersville,"",1,68902,4743,
122001,2043,2,To Exeter,"",0,68930,4746,
012002,2037,2,To Government Plaza,"",0,68908,4698,
022001,2035,2,To Visalia Medical Clinic (Sunday),"",0,68911,4706,
042001,2036,2,To Visalia Medical Clinic,"",0,68918,4711,
052001,2032,2,To Visalia Medical Clinic,"",0,68920,4715,
032001,2134,2,,"",,68917,4710,
062001,2031,2,To Frontage/Betty Drive,"",0,68922,6295,
712001,2034,2,Counter-Clockwise,"",,68925,4731,
092001,2042,2,To Exeter via Farmersville,"",0,68928,4738,
152001,2040,2,To Visalia Medical Clinic,"",0,68931,4748,
162001,2144,2,To Visalia Medical Clinic,"",0,68932,4752,
812001,2443,2,Counter Clockwise,"",,68927,4736,
152002,2040,2,To Downtown,"",1,68931,4750,
122002,2043,2,To Visalia,"",1,68930,4747,
012004,2037,2,To Government Plaza,"",0,68909,4698,
012001,2037,2,To Downtown,"",1,68908,4699,
022003,2035,2,To Visalia Medical Clinic (Sunday),"",0,68913,4706,
042003,2036,2,To Visalia Medical Clinic,"",0,68919,4711,
052003,2032,2,To Visalia Medical Clinic,"",0,68921,4715,
712002,2034,2,Counter-Clockwise,"",,68926,4731,
112001,2041,2,To Tulare,"",0,68929,4744,
162003,2144,2,To Visalia Medical Clinic,"",0,68933,4752,
162002,2144,2,To Orchard/Mooney,"",1,68932,4753,
052002,2032,2,To Downtown,"",1,68920,4716,
042002,2036,2,To Downtown,"",1,68918,4713,
092002,2042,2,To Visalia via Farmersville,"",1,68928,4743,
062002,2031,2,To Downtown,"",1,68922,6296,
012006,2037,2,To Government Plaza,"",0,68910,4698,
062003,2031,2,To Frontage/Betty Drive,"",0,68923,6295,
812002,2443,2,Counter Clockwise,"",,68927,4736,
032002,2134,2,,"",,68917,4710,
022002,2035,2,To Downtown (Sunday),"",1,68911,4709,
012003,2037,2,To Downtown,"",1,68909,4699,
122003,2043,2,To Exeter,"",0,68930,4746,
152003,2040,2,To Visalia Medical Clinic,"",0,68931,4748,
022005,2035,2,To Visalia Medical Clinic (Sunday),"",0,68915,4706,
162004,2144,2,To Orchard/Mooney,"",1,68933,4753,
112002,2041,2,To Visalia,"",1,68929,4745,
712003,2034,2,Counter-Clockwise,"",,68925,4731,
052004,2032,2,To Downtown,"",1,68921,4716,
042004,2036,2,To Downtown,"",1,68919,4713,
012008,2037,2,To Government Plaza,"",0,68908,4698,
042005,2036,2,To Visalia Medical Clinic,"",0,68918,4711,
052005,2032,2,To Visalia Medical Clinic,"",0,68920,4715,
162005,2144,2,To Visalia Medical Clinic,"",0,68932,4752,
152004,2040,2,To Downtown,"",1,68931,4750,
012005,2037,2,To Downtown,"",1,68910,4699,
022004,2035,2,To Downtown (Sunday),"",1,68913,4709,
122004,2043,2,To Visalia,"",1,68930,4747,
012010,2037,2,To Government Plaza,"",0,68909,4698,
062004,2031,2,To Downtown,"",1,68923,6296,
012007,2037,2,To Downtown,"",1,68908,4699,
712004,2034,2,Counter-Clockwise,"",,68926,4731,
022007,2035,2,To Visalia Medical Clinic (Sunday),"",0,68911,4706,
042007,2036,2,To Visalia Medical Clinic,"",0,68919,4711,
052007,2032,2,To Visalia Medical Clinic,"",0,68921,4715,
032003,2134,2,,"",,68917,4710,
062005,2031,2,To Frontage/Betty Drive,"",0,68922,6295,
092003,2042,2,To Exeter via Farmersville,"",0,68928,4738,
112003,2041,2,To Tulare,"",0,68929,4744,
162007,2144,2,To Visalia Medical Clinic,"",0,68933,4752,
812003,2443,2,Counter Clockwise,"",,68927,4736,
162006,2144,2,To Orchard/Mooney,"",1,68932,4753,
052006,2032,2,To Downtown,"",1,68920,4716,
042006,2036,2,To Downtown,"",1,68918,4713,
152005,2040,2,To Visalia Medical Clinic,"",0,68931,4748,
012012,2037,2,To Government Plaza,"",0,68910,4698,
022006,2035,2,To Downtown (Sunday),"",1,68915,4709,
012009,2037,2,To Downtown,"",1,68909,4699,
122005,2043,2,To Exeter,"",0,68930,4746,
152006,2040,2,To Downtown,"",1,68931,4750,
022009,2035,2,To Visalia Medical Clinic (Sunday),"",0,68913,4706,
712005,2034,2,Counter-Clockwise,"",,68925,4731,
162008,2144,2,To Orchard/Mooney,"",1,68933,4753,
112004,2041,2,To Visalia,"",1,68929,4745,
052008,2032,2,To Downtown,"",1,68921,4716,
042008,2036,2,To Downtown,"",1,68919,4713,
012014,2037,2,To Government Plaza,"",0,68908,4698,
042009,2036,2,To Visalia Medical Clinic,"",0,68918,4711,
052009,2032,2,To Visalia Medical Clinic,"",0,68920,4715,
162009,2144,2,To Visalia Medical Clinic,"",0,68932,4752,
012011,2037,2,To Downtown,"",1,68910,4699,
092004,2042,2,To Visalia via Farmersville,"",1,68928,4743,
062006,2031,2,To Downtown,"",1,68922,6296,
062007,2031,2,To Frontage/Betty Drive,"",0,68923,6295,
812004,2443,2,Counter Clockwise,"",,68927,4736,
032004,2134,2,,"",,68917,4710,
022008,2035,2,To Downtown (Sunday),"",1,68911,4709,
152007,2040,2,To Visalia Medical Clinic,"",0,68931,4748,
122006,2043,2,To Visalia,"",1,68930,4747,
012016,2037,2,To Government Plaza,"",0,68909,4698,
012013,2037,2,To Downtown,"",1,68908,4699,
022011,2035,2,To Visalia Medical Clinic (Sunday),"",0,68915,4706,
712006,2034,2,Counter-Clockwise,"",,68926,4731,
042011,2036,2,To Visalia Medical Clinic,"",0,68919,4711,
052011,2032,2,To Visalia Medical Clinic,"",0,68921,4715,
112005,2041,2,To Tulare,"",0,68929,4744,
162011,2144,2,To Visalia Medical Clinic,"",0,68933,4752,
162010,2144,2,To Orchard/Mooney,"",1,68932,4753,
052010,2032,2,To Downtown,"",1,68920,4716,
042010,2036,2,To Downtown,"",1,68918,4713,
152008,2040,2,To Downtown,"",1,68931,4750,
012018,2037,2,To Government Plaza,"",0,68910,4698,
022010,2035,2,To Downtown (Sunday),"",1,68913,4709,
012015,2037,2,To Downtown,"",1,68909,4699,
122007,2043,2,To Exeter,"",0,68930,4746,
062008,2031,2,To Downtown,"",1,68923,6296,
712007,2034,2,Counter-Clockwise,"",,68925,4731,
022013,2035,2,To Visalia Medical Clinic (Sunday),"",0,68911,4706,
032005,2134,2,,"",,68917,4710,
062009,2031,2,To Frontage/Betty Drive,"",0,68922,6295,
092005,2042,2,To Exeter via Farmersville,"",0,68928,4738,
812005,2443,2,Counter Clockwise,"",,68927,4736,
162012,2144,2,To Orchard/Mooney,"",1,68933,4753,
112006,2041,2,To Visalia,"",1,68929,4745,
052012,2032,2,To Downtown,"",1,68921,4716,
042012,2036,2,To Downtown,"",1,68919,4713,
012020,2037,2,To Government Plaza,"",0,68908,4698,
042013,2036,2,To Visalia Medical Clinic,"",0,68918,4711,
052013,2032,2,To Visalia Medical Clinic,"",0,68920,4715,
162013,2144,2,To Visalia Medical Clinic,"",0,68932,4752,
152009,2040,2,To Visalia Medical Clinic,"",0,68931,4748,
012017,2037,2,To Downtown,"",1,68910,4699,
022012,2035,2,To Downtown (Sunday),"",1,68915,4709,
152010,2040,2,To Downtown,"",1,68931,4750,
122008,2043,2,To Visalia,"",1,68930,4747,
012022,2037,2,To Government Plaza,"",0,68909,4698,
012019,2037,2,To Downtown,"",1,68908,4699,
712008,2034,2,Counter-Clockwise,"",,68926,4731,
022015,2035,2,To Visalia Medical Clinic (Sunday),"",0,68913,4706,
042015,2036,2,To Visalia Medical Clinic,"",0,68919,4711,
052015,2032,2,To Visalia Medical Clinic,"",0,68921,4715,
112007,2041,2,To Tulare,"",0,68929,4744,
162015,2144,2,To Visalia Medical Clinic,"",0,68933,4752,
162014,2144,2,To Orchard/Mooney,"",1,68932,4753,
052014,2032,2,To Downtown,"",1,68920,4716,
042014,2036,2,To Downtown,"",1,68918,4713,
092006,2042,2,To Visalia via Farmersville,"",1,68928,4743,
062010,2031,2,To Downtown,"",1,68922,6296,
012024,2037,2,To Government Plaza,"",0,68910,4698,
062011,2031,2,To Frontage/Betty Drive,"",0,68923,6295,
812006,2443,2,Counter Clockwise,"",,68927,4736,
032006,2134,2,,"",,68917,4710,
022014,2035,2,To Downtown (Sunday),"",1,68911,4709,
012021,2037,2,To Downtown,"",1,68909,4699,
122009,2043,2,To Exeter,"",0,68930,4746,
152011,2040,2,To Visalia Medical Clinic,"",0,68931,4748,
022017,2035,2,To Visalia Medical Clinic (Sunday),"",0,68915,4706,
712009,2034,2,Counter-Clockwise,"",,68925,4731,
162016,2144,2,To Orchard/Mooney,"",1,68933,4753,
112008,2041,2,To Visalia,"",1,68929,4745,
052016,2032,2,To Downtown,"",1,68921,4716,
042016,2036,2,To Downtown,"",1,68919,4713,
012026,2037,2,To Government Plaza,"",0,68908,4698,
042017,2036,2,To Visalia Medical Clinic,"",0,68918,4711,
052017,2032,2,To Visalia Medical Clinic,"",0,68920,4715,
162017,2144,2,To Visalia Medical Clinic,"",0,68932,4752,
152012,2040,2,To Downtown,"",1,68931,4750,
012023,2037,2,To Downtown,"",1,68910,4699,
022016,2035,2,To Downtown (Sunday),"",1,68913,4709,
122010,2043,2,To Visalia,"",1,68930,4747,
012028,2037,2,To Government Plaza,"",0,68909,4698,
062012,2031,2,To Downtown,"",1,68923,6296,
012025,2037,2,To Downtown,"",1,68908,4699,
712010,2034,2,Counter-Clockwise,"",,68926,4731,
022019,2035,2,To Visalia Medical Clinic (Sunday),"",0,68911,4706,
032007,2134,2,,"",,68917,4710,
062013,2031,2,To Frontage/Betty Drive,"",0,68922,6295,
092007,2042,2,To Exeter via Farmersville,"",0,68928,4738,
812007,2443,2,Counter Clockwise,"",,68927,4736,
042019,2036,2,To Visalia Medical Clinic,"",0,68919,4711,
052019,2032,2,To Visalia Medical Clinic,"",0,68921,4715,
112009,2041,2,To Tulare,"",0,68929,4744,
162019,2144,2,To Visalia Medical Clinic,"",0,68933,4752,
162018,2144,2,To Orchard/Mooney,"",1,68932,4753,
052018,2032,2,To Downtown,"",1,68920,4716,
042018,2036,2,To Downtown,"",1,68918,4713,
152013,2040,2,To Visalia Medical Clinic,"",0,68931,4748,
012030,2037,2,To Government Plaza,"",0,68910,4698,
022018,2035,2,To Downtown (Sunday),"",1,68915,4709,
012027,2037,2,To Downtown,"",1,68909,4699,
122011,2043,2,To Exeter,"",0,68930,4746,
152014,2040,2,To Downtown,"",1,68931,4750,
712011,2034,2,Counter-Clockwise,"",,68925,4731,
022021,2035,2,To Visalia Medical Clinic (Sunday),"",0,68913,4706,
162020,2144,2,To Orchard/Mooney,"",1,68933,4753,
112010,2041,2,To Visalia,"",1,68929,4745,
052020,2032,2,To Downtown,"",1,68921,4716,
042020,2036,2,To Downtown,"",1,68919,4713,
012032,2037,2,To Government Plaza,"",0,68908,4698,
042021,2036,2,To Visalia Medical Clinic,"",0,68918,4711,
052021,2032,2,To Visalia Medical Clinic,"",0,68920,4715,
162021,2144,2,To Visalia Medical Clinic,"",0,68932,4752,
012029,2037,2,To Downtown,"",1,68910,4699,
092008,2042,2,To Visalia via Farmersville,"",1,68928,4743,
062014,2031,2,To Downtown,"",1,68922,6296,
062015,2031,2,To Frontage/Betty Drive,"",0,68923,6295,
812008,2443,2,Counter Clockwise,"",,68927,4736,
032008,2134,2,,"",,68917,4710,
022020,2035,2,To Downtown (Sunday),"",1,68911,4709,
152015,2040,2,To Visalia Medical Clinic,"",0,68931,4748,
122012,2043,2,To Visalia,"",1,68930,4747,
012034,2037,2,To Government Plaza,"",0,68909,4698,
012031,2037,2,To Downtown,"",1,68908,4699,
712012,2034,2,Counter-Clockwise,"",,68926,4731,
022023,2035,2,To Visalia Medical Clinic (Sunday),"",0,68915,4706,
042023,2036,2,To Visalia Medical Clinic,"",0,68919,4711,
052023,2032,2,To Visalia Medical Clinic,"",0,68921,4715,
112011,2041,2,To Tulare,"",0,68929,4744,
162023,2144,2,To Visalia Medical Clinic,"",0,68933,4752,
162022,2144,2,To Orchard/Mooney,"",1,68932,4753,
052022,2032,2,To Downtown,"",1,68920,4716,
042022,2036,2,To Downtown,"",1,68918,4713,
152016,2040,2,To Downtown,"",1,68931,4750,
012036,2037,2,To Government Plaza,"",0,68910,4698,
022022,2035,2,To Downtown (Sunday),"",1,68913,4709,
012033,2037,2,To Downtown,"",1,68909,4699,
122013,2043,2,To Exeter,"",0,68930,4746,
062016,2031,2,To Downtown,"",1,68923,6296,
022025,2035,2,To Visalia Medical Clinic (Sunday),"",0,68912,4706,
712013,2034,2,Counter-Clockwise,"",,68925,4731,
032009,2134,2,,"",,68917,4710,
062017,2031,2,To Frontage/Betty Drive,"",0,68922,6295,
092009,2042,2,To Exeter via Farmersville,"",0,68928,4738,
812009,2443,2,Counter Clockwise,"",,68927,4736,
162024,2144,2,To Orchard/Mooney,"",1,68933,4753,
112012,2041,2,To Visalia,"",1,68929,4745,
052024,2032,2,To Downtown,"",1,68921,4716,
042024,2036,2,To Downtown,"",1,68919,4713,
012038,2037,2,To Government Plaza,"",0,68908,4698,
042025,2036,2,To Visalia Medical Clinic,"",0,68918,4711,
052025,2032,2,To Visalia Medical Clinic,"",0,68920,4715,
162025,2144,2,To Visalia Medical Clinic,"",0,68932,4752,
152017,2040,2,To Visalia Medical Clinic,"",0,68931,4748,
012035,2037,2,To Downtown,"",1,68910,4699,
022024,2035,2,To Downtown (Sunday),"",1,68915,4709,
152018,2040,2,To Downtown,"",1,68931,4750,
122014,2043,2,To Visalia,"",1,68930,4747,
012040,2037,2,To Government Plaza,"",0,68909,4698,
012037,2037,2,To Downtown,"",1,68908,4699,
022027,2035,2,To Visalia Medical Clinic (Sunday),"",0,68914,4706,
712014,2034,2,Counter-Clockwise,"",,68926,4731,
042027,2036,2,To Visalia Medical Clinic,"",0,68919,4711,
052027,2032,2,To Visalia Medical Clinic,"",0,68921,4715,
112013,2041,2,To Tulare,"",0,68929,4744,
162027,2144,2,To Visalia Medical Clinic,"",0,68933,4752,
162026,2144,2,To Orchard/Mooney,"",1,68932,4753,
052026,2032,2,To Downtown,"",1,68920,4716,
042026,2036,2,To Downtown,"",1,68918,4713,
092010,2042,2,To Visalia via Farmersville,"",1,68928,4743,
062018,2031,2,To Downtown,"",1,68922,6296,
012042,2037,2,To Government Plaza,"",0,68910,4698,
062019,2031,2,To Frontage/Betty Drive,"",0,68924,6295,
022026,2035,2,To Downtown (Sunday),"",1,68912,4709,
812010,2443,2,Counter Clockwise,"",,68927,4736,
032010,2134,2,,"",,68917,4710,
012039,2037,2,To Downtown,"",1,68909,4699,
122015,2043,2,To Exeter,"",0,68930,4746,
152019,2040,2,To Visalia Medical Clinic,"",0,68931,4748,
022029,2035,2,To Visalia Medical Clinic (Sunday),"",0,68916,4706,
712015,2034,2,Counter-Clockwise,"",,68925,4731,
162028,2144,2,To Orchard/Mooney,"",1,68933,4753,
112014,2041,2,To Visalia,"",1,68929,4745,
052028,2032,2,To Downtown,"",1,68921,4716,
042028,2036,2,To Downtown,"",1,68919,4713,
012044,2037,2,To Government Plaza,"",0,68908,4698,
042029,2036,2,To Visalia Medical Clinic,"",0,68918,4711,
052029,2032,2,To Visalia Medical Clinic,"",0,68920,4715,
162029,2144,2,To Visalia Medical Clinic,"",0,68932,4752,
152020,2040,2,To Downtown,"",1,68931,4750,
012041,2037,2,To Downtown,"",1,68910,4699,
022028,2035,2,To Downtown (Sunday),"",1,68914,4709,
122016,2043,2,To Visalia,"",1,68930,4747,
012046,2037,2,To Government Plaza,"",0,68909,4698,
062020,2031,2,To Downtown,"",1,68924,6296,
012043,2037,2,To Downtown,"",1,68908,4699,
022031,2035,2,To Visalia Medical Clinic (Sunday),"",0,68912,4706,
712016,2034,2,Counter-Clockwise,"",,68926,4731,
032011,2134,2,,"",,68917,4710,
062021,2031,2,To Frontage/Betty Drive,"",0,68922,6295,
092011,2042,2,To Exeter via Farmersville,"",0,68928,4738,
812011,2443,2,Counter Clockwise,"",,68927,4736,
042031,2036,2,To Visalia Medical Clinic,"",0,68919,4711,
052031,2032,2,To Visalia Medical Clinic,"",0,68921,4715,
112015,2041,2,To Tulare,"",0,68929,4744,
162031,2144,2,To Visalia Medical Clinic,"",0,68933,4752,
162030,2144,2,To Orchard/Mooney,"",1,68932,4753,
052030,2032,2,To Downtown,"",1,68920,4716,
042030,2036,2,To Downtown,"",1,68918,4713,
152021,2040,2,To Visalia Medical Clinic,"",0,68931,4748,
012048,2037,2,To Government Plaza,"",0,68910,4698,
022030,2035,2,To Downtown (Sunday),"",1,68916,4709,
012045,2037,2,To Downtown,"",1,68909,4699,
122017,2043,2,To Exeter,"",0,68930,4746,
152022,2040,2,To Downtown,"",1,68931,4750,
022033,2035,2,To Visalia Medical Clinic (Sunday),"",0,68914,4706,
712017,2034,2,Counter-Clockwise,"",,68925,4731,
162032,2144,2,To Orchard/Mooney,"",1,68933,4753,
112016,2041,2,To Visalia,"",1,68929,4745,
052032,2032,2,To Downtown,"",1,68921,4716,
042032,2036,2,To Downtown,"",1,68919,4713,
012050,2037,2,To Government Plaza,"",0,68908,4698,
042033,2036,2,To Visalia Medical Clinic,"",0,68918,4711,
052033,2032,2,To Visalia Medical Clinic,"",0,68920,4715,
162033,2144,2,To Visalia Medical Clinic,"",0,68932,4752,
012047,2037,2,To Downtown,"",1,68910,4699,
092012,2042,2,To Visalia via Farmersville,"",1,68928,4743,
062022,2031,2,To Downtown,"",1,68922,6296,
062023,2031,2,To Frontage/Betty Drive,"",0,68924,6295,
022032,2035,2,To Downtown (Sunday),"",1,68912,4709,
812012,2443,2,Counter Clockwise,"",,68927,4736,
032012,2134,2,,"",,68917,4710,
152023,2040,2,To Visalia Medical Clinic,"",0,68931,4748,
122018,2043,2,To Visalia,"",1,68930,4747,
012052,2037,2,To Government Plaza,"",0,68909,4698,
012049,2037,2,To Downtown,"",1,68908,4699,
022035,2035,2,To Visalia Medical Clinic (Sunday),"",0,68916,4706,
712018,2034,2,Counter-Clockwise,"",,68926,4731,
042035,2036,2,To Visalia Medical Clinic,"",0,68919,4711,
052035,2032,2,To Visalia Medical Clinic,"",0,68921,4715,
112017,2041,2,To Tulare,"",0,68929,4744,
162035,2144,2,To Visalia Medical Clinic,"",0,68933,4752,
162034,2144,2,To Orchard/Mooney,"",1,68932,4753,
052034,2032,2,To Downtown,"",1,68920,4716,
042034,2036,2,To Downtown,"",1,68918,4713,
152024,2040,2,To Downtown,"",1,68931,4750,
012054,2037,2,To Government Plaza,"",0,68910,4698,
022034,2035,2,To Downtown (Sunday),"",1,68914,4709,
012051,2037,2,To Downtown,"",1,68909,4699,
122019,2043,2,To Exeter,"",0,68930,4746,
062024,2031,2,To Downtown,"",1,68924,6296,
022037,2035,2,To Visalia Medical Clinic (Sunday),"",0,68912,4706,
712019,2034,2,Counter-Clockwise,"",,68925,4731,
032013,2134,2,,"",,68917,4710,
062025,2031,2,To Frontage/Betty Drive,"",0,68922,6295,
092013,2042,2,To Exeter via Farmersville,"",0,68928,4738,
812013,2443,2,Counter Clockwise,"",,68927,4736,
162036,2144,2,To Orchard/Mooney,"",1,68933,4753,
112018,2041,2,To Visalia,"",1,68929,4745,
052036,2032,2,To Downtown,"",1,68921,4716,
042036,2036,2,To Downtown,"",1,68919,4713,
012056,2037,2,To Government Plaza,"",0,68908,4698,
042037,2036,2,To Visalia Medical Clinic,"",0,68918,4711,
052037,2032,2,To Visalia Medical Clinic,"",0,68920,4715,
162037,2144,2,To Visalia Medical Clinic,"",0,68932,4752,
152025,2040,2,To Visalia Medical Clinic,"",0,68931,4748,
012053,2037,2,To Downtown,"",1,68910,4699,
022036,2035,2,To Downtown (Sunday),"",1,68916,4709,
152026,2040,2,To Downtown,"",1,68931,4750,
122020,2043,2,To Visalia,"",1,68930,4747,
012058,2037,2,To Government Plaza,"",0,68909,4698,
012055,2037,2,To Downtown,"",1,68908,4699,
022039,2035,2,To Visalia Medical Clinic (Sunday),"",0,68914,4706,
712020,2034,2,Counter-Clockwise,"",,68926,4731,
042039,2036,2,To Visalia Medical Clinic,"",0,68919,4711,
052039,2032,2,To Visalia Medical Clinic,"",0,68921,4715,
112019,2041,2,To Tulare,"",0,68929,4744,
162039,2144,2,To Visalia Medical Clinic,"",0,68933,4752,
162038,2144,2,To Orchard/Mooney,"",1,68932,4753,
052038,2032,2,To Downtown,"",1,68920,4716,
042038,2036,2,To Downtown,"",1,68918,4713,
092014,2042,2,To Visalia via Farmersville,"",1,68928,4743,
062026,2031,2,To Downtown,"",1,68922,6296,
012060,2037,2,To Government Plaza,"",0,68910,4698,
062027,2031,2,To Frontage/Betty Drive,"",0,68924,6295,
022038,2035,2,To Downtown (Sunday),"",1,68912,4709,
812014,2443,2,Counter Clockwise,"",,68927,4736,
032014,2134,2,,"",,68917,4710,
012057,2037,2,To Downtown,"",1,68909,4699,
122021,2043,2,To Exeter,"",0,68930,4746,
152027,2040,2,To Visalia Medical Clinic,"",0,68931,4748,
022041,2035,2,To Visalia Medical Clinic (Sunday),"",0,68916,4706,
712021,2034,2,Counter-Clockwise,"",,68925,4731,
162040,2144,2,To Orchard/Mooney,"",1,68933,4753,
112020,2041,2,To Visalia,"",1,68929,4745,
052040,2032,2,To Downtown,"",1,68921,4716,
042040,2036,2,To Downtown,"",1,68919,4713,
012062,2037,2,To Government Plaza,"",0,68908,4698,
042041,2036,2,To Visalia Medical Clinic,"",0,68918,4711,
052041,2032,2,To Visalia Medical Clinic,"",0,68920,4715,
162041,2144,2,To Visalia Medical Clinic,"",0,68932,4752,
152028,2040,2,To Downtown,"",1,68931,4750,
012059,2037,2,To Downtown,"",1,68910,4699,
022040,2035,2,To Downtown (Sunday),"",1,68914,4709,
122022,2043,2,To Visalia,"",1,68930,4747,
062028,2031,2,To Downtown,"",1,68924,6296,
012061,2037,2,To Downtown,"",1,68908,4699,
032015,2134,2,,"",,68917,4710,
092015,2042,2,To Exeter via Farmersville,"",0,68928,4738,
812015,2443,2,Counter Clockwise,"",,68927,4736,
162042,2144,2,To Orchard/Mooney,"",1,68932,4753,
052042,2032,2,To Downtown,"",1,68920,4716,
042042,2036,2,To Downtown,"",1,68918,4713,
022042,2035,2,To Downtown (Sunday),"",1,68916,4709,
092016,2042,2,To Visalia via Farmersville,"",1,68928,4743,
