stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
411,810809,"Balfour Rd & Garin Pky",37.925565,-121.682355,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=411"
412,810821,"Balfour Rd & Garin Pky",37.925776,-121.683472,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=412"
413,810813,"Balfour Rd & Wildflower Loop",37.925759,-121.686018,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=413"
414,810781,"Brentwood Blvd & Garin Comm Ctr",37.926720,-121.691400,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=414"
415,810907,"Brentwood Blvd & Oak St",37.931545,-121.695712,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=415"
416,810775,"Brentwood Blvd & Oak St",37.931860,-121.695731,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=416"
418,810768,"2nd St & Maple St",37.934583,-121.694780,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=418"
419,810911,"2nd St & Maple St",37.934377,-121.694860,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=419"
420,810924,"2nd St & Brentwood Blvd",37.936087,-121.696401,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=420"
421,810930,"Brentwood Blvd & Village Dr",37.941524,-121.696341,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=421"
422,810747,"Brentwood Blvd & Technology Wy",37.944746,-121.696033,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=422"
423,810752,"Brentwood Blvd & Village Dr",37.942007,-121.696076,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=423"
424,810948,"Brentwood Blvd & Sand Creek Rd",37.946203,-121.696281,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=424"
425,810734,"Brentwood Blvd & Applewood Com",37.950374,-121.695938,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=425"
426,810953,"Brentwood Blvd & Applewood Com",37.950690,-121.696216,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=426"
427,810723,"Brentwood Blvd & Sunset Rd",37.953976,-121.696069,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=427"
428,810969,"Brentwood Blvd & Grant St",37.953867,-121.696261,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=428"
429,810710,"Brentwood Blvd & Lone Tree Wy",37.960499,-121.695986,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=429"
430,810976,"Brentwood Blvd & Lone Tree Wy",37.961009,-121.696233,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=430"
431,810706,"Main St & Delta Rd",37.968770,-121.695966,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=431"
432,810982,"Main St & Neroly Rd",37.968972,-121.696205,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=432"
433,810995,"Main St & West Bolton Rd",37.973361,-121.696103,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=433"
434,818929,"Main St & Bolton East Rd",37.973856,-121.695895,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=434"
435,810687,"Main St & Laurel Rd",37.983203,-121.695744,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=435"
436,811004,"Main St & Laurel Rd",37.983026,-121.696048,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=436"
437,819104,"Ohara Ave & Francisco Villa Dr",37.991522,-121.714133,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=437"
438,810673,"Ohara Ave & Las Dunas Ave",37.992577,-121.713880,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=438"
439,811027,"Ohara Ave & West Home St",37.994505,-121.714045,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=439"
440,810660,"Ohara Ave & East Home St",37.995132,-121.713903,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=440"
441,811036,"Ohara Ave & Acme St",37.996836,-121.714033,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=441"
442,810656,"Ohara Ave & Acme St",37.996982,-121.713893,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=442"
443,811043,"Main St & Norcross Ln",37.997716,-121.716376,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=443"
444,810641,"Main St & Norcross Ln",37.997947,-121.716936,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=444"
445,811058,"Main St & Genesco St",37.999947,-121.732442,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=445"
446,810639,"Main St & Charles Wy",37.998737,-121.731490,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=446"
447,810625,"Davison Dr & Harris Dr",37.990445,-121.787468,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=447"
448,810602,"Davison Dr & Ashburton Dr",37.987251,-121.796556,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=448"
449,810618,"Davison Dr & Harbour Dr",37.989615,-121.790708,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=449"
450,810591,"Davison Dr & Garrow Dr",37.985850,-121.799285,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=450"
451,810589,"Davison Dr & Mountaire Dr",37.985326,-121.802808,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=451"
452,810159,"James Donlon Blvd & Sth Royal Links Cir",37.979880,-121.810243,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=452"
453,810163,"James Donlon Blvd & G St",37.980161,-121.815110,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=453"
454,810171,"James Donlon Blvd & Blythe Dr",37.980346,-121.820887,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=454"
456,810074,"East Tregallas Rd & Harbour Dr",37.996963,-121.791557,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=456"
457,810088,"East Tregallas Rd & Patricia Ave",37.997616,-121.795375,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=457"
459,810100,"Cavallo Rd & Sunset Dr",37.998469,-121.797910,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=459"
460,810116,"Cavallo Rd & Gary Ave",38.000604,-121.796759,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=460"
461,810128,"Cavallo Rd & Parker Ln",38.003296,-121.796708,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=461"
462,810137,"East 18th St & Cavallo Rd",38.004988,-121.797203,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=462"
463,810144,"East 18th St & Helmuth Ln",38.004993,-121.801304,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=463"
465,817823,"Hillcrest Ave & Arzate Ln",38.001144,-121.787471,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=465"
466,817810,"Hillcrest Ave & Yosemite Dr",38.002686,-121.787471,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=466"
467,817806,"East 18th St & Hillcrest Ave",38.003914,-121.786563,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=467"
468,817796,"East 18th St & Trembath Ln",38.004829,-121.780432,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=468"
469,817783,"East 18th St & Viera Ave",38.004829,-121.773234,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=469"
470,817777,"East 18th St & Wilson St",38.004876,-121.765209,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=470"
471,817765,"East 18th St and CA-160",38.004969,-121.754256,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=471"
472,817749,"Main St & Neroly Rd",38.004962,-121.750389,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=472"
473,817731,"Main St & Live Oak Ave",38.005058,-121.741049,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=473"
474,817720,"Big Break Rd & Main St.",38.004566,-121.732468,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=474"
475,817712,"Vintage Pky & Beringer Wy",38.007170,-121.731168,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=475"
476,817708,"Vintage Pky & Concannon Dr",38.006416,-121.729231,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=476"
477,817691,"Vintage Pky & Delta Ranch Dr",38.005013,-121.727248,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=477"
478,817689,"Vintage Pky & Rutherford Ln",38.004527,-121.720218,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=478"
479,816857,"Harbor St & Central Ave",38.023811,-121.879337,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=479"
480,816861,"Harbor St & Central",38.023949,-121.879596,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=480"
481,816835,"School St & Barrus Ave",38.019823,-121.879820,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=481"
482,816826,"School St & Barrus Ave",38.020003,-121.879853,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=482"
483,816819,"Harbor St & School St",38.019326,-121.881196,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=483"
484,816874,"Harbor St & School St",38.019234,-121.881527,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=484"
485,817248,"Harbor St & Army St",38.017879,-121.881746,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=485"
487,816842,"Chester Dr & School St",38.017993,-121.874555,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=487"
488,813135,"A St & East 19th St",38.004070,-121.805909,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=488"
489,816992,"East St & Bacon St",37.982701,-122.033933,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=489"
490,818858,"East St & Bacon St",37.982543,-122.034049,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=490"
491,816971,"Concord BART",37.974766,-122.029025,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=491"
493,815012,"Willow Pass Rd & Evora Rd",38.014552,-121.998659,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=493"
494,815008,"Willow Pass Rd & Evora Rd",38.014770,-121.998545,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=494"
495,816327,"Evora Rd & Driftwood Dr",38.024286,-121.983026,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=495"
496,816701,"Driftwood Dr & Coastview Ct",38.024823,-121.983448,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=496"
497,815031,"Driftwood Dr and Coastview Ct",38.025081,-121.983562,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=497"
498,819307,"Evora Rd & Mota Dr",38.024981,-121.976790,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=498"
499,816304,"Evora Rd & St Tropez Dr",38.024872,-121.974141,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=499"
500,816336,"Mota Dr & Rio Ln",38.027680,-121.974290,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=500"
501,816343,"Mota Dr & Azores Cir",38.028560,-121.973148,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=501"
502,818407,"Driftwood Dr & Steffa St",38.029696,-121.978993,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=502"
503,815054,"Driftwood Dr & Steffa St",38.030012,-121.978879,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=503"
504,815083,"Driftwood Dr & Pacifica Ave",38.033666,-121.978808,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=504"
505,818411,"Driftwood Dr & Pacifica Ave",38.033679,-121.978947,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=505"
506,815096,"Pacifica Ave & Shoal Dr",38.033933,-121.974424,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=506"
507,816358,"Mariners Cove Dr & Pacifica Ave",38.033498,-121.972628,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=507"
509,815110,"Pacifica Ave & Inlet Dr",38.034098,-121.968898,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=509"
510,816370,"Wharf Dr & Marina Rd",38.036367,-121.976039,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=510"
511,816410,"Inlet Dr & Marina Rd",38.036364,-121.969108,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=511"
512,815134,"Pacifica Ave & Canal Dr",38.034087,-121.966032,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=512"
513,815123,"Pacifica Ave & Breaker Dr",38.033961,-121.965717,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=513"
514,816406,"Shore Rd & Inlet Dr",38.038785,-121.969033,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=514"
515,816391,"Shore Rd & Lakeview Dr",38.039113,-121.970866,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=515"
516,814292,"Wharf Dr & Shore Dr",38.039856,-121.975999,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=516"
517,817945,"Pacifica Ave & Port Chicago Hwy",38.034078,-121.961092,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=517"
518,815147,"Port Chicago Hwy & Pacific Ave",38.033691,-121.960591,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=518"
519,817230,"Kevin Dr & Harvey Wy",38.031731,-121.958576,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=519"
520,815168,"Kevin Dr & Harvey Wy",38.031626,-121.958174,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=520"
521,816202,"Kevin Dr & Shellie Ct",38.031762,-121.955496,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=521"
522,818392,"Kevin Dr & Kim St",38.031591,-121.955462,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=522"
523,816218,"Kevin Dr & Pamela Dr",38.030288,-121.953851,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=523"
524,816225,"Kevin Dr & Pamela Dr",38.029788,-121.953665,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=524"
525,815272,"Kevin Dr & Oram Wy",38.028135,-121.954448,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=525"
526,816239,"Kevin Dr & Willow Pass Rd",38.027473,-121.954582,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=526"
528,816423,"Willow Pass and Kevin Dr",38.026676,-121.954169,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=528"
529,816434,"Willow Pass Rd & Ambrose Ave",38.026680,-121.951871,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=529"
530,818424,"Willow Pass Rd & Alves",38.026874,-121.951565,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=530"
531,816452,"Willow Pass Rd & Clearland Dr",38.026849,-121.946580,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=531"
532,816447,"Willow Pass Rd & Clearland Dr",38.026675,-121.945806,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=532"
533,816241,"Willow Pass Rd & Weldon Ln",38.026873,-121.957889,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=533"
534,816481,"San Marco Blvd & West Leland Rd",38.020112,-121.965867,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=534"
535,816294,"Evora Rd & Pomo St",38.024591,-121.966464,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=535"
536,816256,"Willow Pass Rd & Goble Dr",38.025414,-121.962089,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=536"
540,816520,"Balclutha Wy & Polaris Dr",38.022912,-121.921902,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=540"
541,816531,"Polaris Dr & Balclutha Wy",38.022629,-121.921309,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=541"
542,815319,"East Tregallas Rd & Patricia Ave",37.997455,-121.795069,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=542"
543,814285,"East Tregallas Rd & Harbour Dr",37.996838,-121.791450,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=543"
544,816021,"Willow Pass Rd & Nantucket Dr",38.029577,-121.913039,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=544"
545,819369,"Willow Pass Rd & Nantucket Dr",38.029428,-121.910560,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=545"
546,816013,"Willow Pass Rd & Enterprise Cir",38.029372,-121.898048,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=546"
547,819039,"West 10th St & Enterprise Ct",38.029541,-121.897189,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=547"
548,816633,"West 10th St & Beacon St",38.029525,-121.893844,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=548"
549,810003,"West 10th St & Beacon St",38.029360,-121.893819,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=549"
550,816045,"West 10th St & West St",38.029299,-121.890471,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=550"
552,816577,"East Marina Blvd & Pelican Loop",38.036631,-121.884432,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=552"
553,816596,"East Marina Blvd & Pelican Loop",38.035990,-121.884205,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=553"
554,816605,"Marina Blvd & Pelican Loop",38.034511,-121.884188,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=554"
555,816565,"Marina Blvd & East 3rd St",38.034220,-121.884078,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=555"
556,816554,"East 3rd St & Riverway Dr",38.032776,-121.879900,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=556"
557,816549,"East 3rd St & Harbor St",38.032287,-121.878781,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=557"
558,819191,"Amtrak",38.018487,-122.139107,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=558"
559,819209,"Alhambra Ave & Wano St",38.005641,-122.131119,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=559"
560,816740,"Alhambra Ave & C St",38.004973,-122.130964,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=560"
561,814599,"Alhambra Ave & Walnut Ave",37.992447,-122.130639,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=561"
562,813979,"Alhambra Ave & Walnut Ave",37.992253,-122.130843,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=562"
563,814568,"Muir Rd & Veterans Dr",37.994118,-122.114444,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=563"
564,819213,"Muir Rd & Roman Wy",37.994693,-122.110006,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=564"
565,813998,"Muir Rd & Roman Wy",37.994576,-122.109830,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=565"
566,814575,"Arnold Dr & Starflower Dr",37.994533,-122.078853,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=566"
567,819221,"Arnold Dr & Starflower Dr",37.994474,-122.079064,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=567"
568,816260,"West Leland Rd & San Marco Blvd",38.019283,-121.965068,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=568"
569,816287,"West Leland Rd & Alves Ranch Rd",38.018049,-121.955961,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=569"
570,816273,"West Leland Rd & Alves Ranch Rd",38.017493,-121.954409,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=570"
571,816793,"Hwy 4 & Railroad Ave",38.017775,-121.890171,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=571"
572,819250,"Railroad Ave & Mariposa Dr",38.006202,-121.893301,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=572"
573,813895,"Railroad Ave & Yosemite Dr",38.005689,-121.893743,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=573"
574,817966,"Railroad Ave & Linscheid Dr",38.003088,-121.894495,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=574"
575,813905,"Railroad Ave & Sequoia Dr",38.001945,-121.895183,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=575"
576,815759,"Railroad Ave & Redondo Dr",38.000052,-121.895688,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=576"
577,817984,"Railroad Ave & Pueblo Dr",37.999261,-121.896266,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=577"
578,813853,"Buchanan Rd & Harbor St",37.998042,-121.887675,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=578"
579,818469,"Buchanan Rd & Campbell Dr",37.997904,-121.886633,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=579"
580,813848,"Buchanan Rd & Santa Ana Dr",37.998055,-121.883443,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=580"
581,813933,"Buchanan Rd & Inverness Dr",37.997890,-121.882025,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=581"
582,813663,"Buchanan Rd & Suzanne Dr",37.998052,-121.880624,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=582"
583,818385,"Buchanan Rd & McDermott Dr",37.997894,-121.877955,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=583"
599,817875,"Black Diamond & East 8th St",38.029909,-121.885770,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=599"
600,817881,"Black Diamond & East 8th St",38.029714,-121.885937,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=600"
603,811487,"Fairview Ave & San Jose Ave",37.939536,-121.723989,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=603"
604,811366,"Fairview Ave & San Jose Ave",37.940296,-121.723200,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=604"
606,819820,"Willow Pass Rd & Kevin Dr",38.026804,-121.954288,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=606"
607,816583,"Pittsburg Marina",38.038622,-121.885152,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=607"
609,813750,"Ohara Ave & Atherton Blvd",37.967839,-121.713914,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=609"
610,811425,"Brentwood Park n Ride",37.933838,-121.698755,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=610"
613,819812,"Contra Loma Blvd & St Francis Dr NB",37.997405,-121.822379,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=613"
625,818889,"Bart Central Platform",38.017592,-121.945317,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=625"
626,812956,"Delta Fair Blvd & Belle Dr",38.006108,-121.854058,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=626"
627,810354,"Cavallo Rd & Amber Dr",38.005766,-121.796679,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=627"
628,810035,"Cavallo Rd & East 13th St",38.009146,-121.796802,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=628"
629,810349,"Cavallo Rd & East 13th St",38.009174,-121.796585,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=629"
630,810331,"Cavallo Rd & Wilbur Ave",38.011757,-121.796780,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=630"
631,810026,"Cavallo Rd & Wilbur Ave",38.011653,-121.796973,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=631"
632,811309,"American Ave & Balfour Rd",37.922265,-121.752791,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=632"
633,811299,"American Ave",37.918801,-121.756103,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=633"
634,810570,"Davison Dr & Sunset Ln",37.985084,-121.803754,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=634"
635,810562,"Davison Dr & Garrow Dr",37.986106,-121.798406,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=635"
636,810558,"Davison Dr & Burwood Wy",37.987210,-121.795631,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=636"
637,810543,"Davison Dr & Harbour Dr",37.989532,-121.790471,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=637"
638,819798,"Davison Dr & Harris Dr",37.990253,-121.787355,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=638"
640,818756,"Main St & Big Break Rd",38.003643,-121.732676,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=640"
641,810019,"Wilbur Ave & Cavallo Rd",38.012362,-121.795246,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=641"
642,810320,"Wilbur Ave & Cavallo Rd",38.012133,-121.796097,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=642"
644,811281,"Balfour Rd & American Ave",37.925162,-121.751831,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=644"
645,811275,"Balfour Rd & Ranchwood Dr",37.925174,-121.745748,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=645"
646,811268,"Balfour Rd & Foothill Dr",37.925167,-121.741244,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=646"
647,811247,"Sand Creek Rd & Sand Creek Crossing",37.943405,-121.737116,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=647"
648,811234,"Sand Creek Rd & Highland Wy",37.943455,-121.734403,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=648"
649,811223,"Sand Creek Rd & Highland Wy",37.943496,-121.726435,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=649"
